address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode,parking_type,Unnamed: 0
双庆路99号附173号,成华区,[],[],[],成都市,[],B001C7YBJW,[],"104.118083,30.651169",招商银行24小时自助银行(双庆路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
天府二街999号伊藤洋华堂L1层,武侯区,[],[],201,成都市,[],B0FFIW71E8,[],"104.044522,30.550725",招商银行ATM(成都世豪广场支行),B001C8O160,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
天府二街999号伊藤洋华堂高新店1层,武侯区,[],[],202,成都市,[],B0FFFZBILN,[],"104.045764,30.548985",招商银行24小时自助银行(世豪广场支行),B0FFF9UNIK,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
蜀通街12号,金牛区,[],[],3,成都市,[],B001C7UGE4,[],"104.027999,30.684499",招商银行24小时自助银行(金牛支行),B001C7UGE5,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
玉双路9号附4号,成华区,[],[],3,成都市,[],B001C8OKWF,[],"104.092731,30.656749",招商银行24小时自助银行(玉双路支行),B001C8OJPE,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
家园路15号附2号,青羊区,[],[],[],成都市,[],B001C7UK10,[],"104.012264,30.660518",招商银行24小时自助银行(家园路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
[],武侯区,[],[],[],成都市,[],B0HG17TG9B,[],"104.056821,30.534668",招商银行ATM,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
建设路56号附5号,成华区,[],[],[],成都市,[],B0HAC5X2E3,[],"104.099012,30.667952",招商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
万象南路与锦晖西二街交叉口东北100米,武侯区,[],[],[],成都市,[],B0FFHG9S2Q,[],"104.050728,30.585541",招商银行24小时自助银行(万象南路支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
天华二路219号天府软件园C区C4楼,武侯区,[],[],202,成都市,[],B0FFG0VWNA,[],"104.070252,30.538042",招商银行ATM(天府大道中段辅路),B0FFG0VYW7,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
玉林南路15号玉林生活广场F1层,武侯区,[],[],201,成都市,[],B001C7US9G,[],"104.057758,30.620598",招商银行24小时自助银行(玉林生活广场),B001C0ACZL,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
青羊大道132号,青羊区,[],[],[],成都市,[],B0FFG358HO,[],"104.009144,30.668214",招商银行24小时自助银行(光华馨地西南),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
盛和一路99号星巴克咖啡门口,武侯区,[],[],201,成都市,[],B0FFG17K42,[],"104.063301,30.601948",招商银行24小时自助银行(凯丹广场),B0FFHKCDQW,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
广都上街193附近,双流区,[],[],[],成都市,[],B001C8MQCG,[],"104.062629,30.505903",招商银行24小时自助银行(广都上街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
小南街123号附16号,青羊区,[],[],[],成都市,[],B001C7WI41,[],"104.052753,30.653757",招商银行24小时自助银行(小南街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
府青路二段111-115号,成华区,[],[],[],成都市,[],B0FFFZEHEB,[],"104.100652,30.682821",招商银行24小时自助银行(成华支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
聚萃街399号附13号,武侯区,[],[],[],成都市,[],B001C7WEPU,[],"103.998676,30.626278",招商银行24小时自助银行(聚萃街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
光华南三路110号,青羊区,[],[],[],成都市,[],B0FFFZL2JX,[],"103.963482,30.668105",招商银行24小时自助银行(光华南三路支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
蓉北商贸大道一段附近,金牛区,[],[],[],成都市,[],B0FFFVFE4R,[],"104.063412,30.709521",招商银行24小时自助银行(成都五福桥东街支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
玉宇路815号光华美领1层,青羊区,[],[],[],成都市,[],B001C80CAM,[],"103.994289,30.665019",招商银行24小时自助银行(瑞星路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
华阳镇菜蔬街二段6-8号,双流区,[],[],3,成都市,[],B001C8MSKP,[],"104.054673,30.518116",招商银行24小时自助银行(华阳支行),B001C7UWIA,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
华阳新希望大道一段12号,双流区,[],[],[],成都市,[],B001C95DQ2,[],"104.064646,30.518451",招商银行24小时自助银行(新希望大道),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
光华村街66号附24-26号,青羊区,[],[],3,成都市,[],B001C7WQNU,[],"104.008478,30.664442",招商银行24小时自助银行(光华支行),B001C7VQL3,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
长庆东一路4号附1号,金牛区,[],[],[],成都市,[],B001C7TIFO,[],"104.038822,30.703288",招商银行24小时自助银行(长庆东一路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
万科路9号凯德广场L1层,成华区,[],[],202,成都市,[],B0FFFCLJKN,[],"104.152948,30.627074",招商银行24小时自助银行(凯德广场),B001C8RAJ9,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM|金融保险服务;银行相关;银行相关,160306|160200,,
世纪城路1180附近,武侯区,[],[],[],成都市,[],B0FFFODNLA,[],"104.071393,30.551803",招商银行24小时自助银行(世纪城支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
益州大道北段905号,武侯区,[],[],3,成都市,[],B001C8R9AM,[],"104.060287,30.574782",招商银行24小时自助银行(益州大道支行),B001C8R972,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
光华大道三段1588号合生汇(光华大道三段)L1层,温江区,[],[],202,成都市,[],B0FFFE7SJN,[],"103.863938,30.686099",招商银行ATM(合生汇光华大道三段),B0FFMAP2XK,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
逸都路6号伊藤洋华堂1F层,武侯区,[],[],201,成都市,[],B0FFG17K4M,[],"104.020826,30.646219",招商银行ATM(伊藤洋华堂),B0FFF0DTTF,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
锦东路62号附2号东恒国际花园2幢135号,锦江区,[],[],[],成都市,[],B001C7UPD1,[],"104.095583,30.644074",招商银行24小时自助银行(宏济中路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
双楠路288号,武侯区,[],[],3,成都市,[],B001C0AECO,[],"104.027776,30.645430",招商银行24小时自助银行(双楠支行),B001C7VQL4,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
广福桥正街2号附16号,武侯区,[],[],[],成都市,[],B001C7WQNR,[],"104.036810,30.641951",招商银行24小时自助银行(高升桥北街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
营康路63号附8号,金牛区,[],[],[],成都市,[],B001C7WCBB,[],"104.038948,30.684608",招商银行24小时自助银行(营康路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
领事馆路8号附7号,武侯区,[],[],[],成都市,[],B001C7UQYS,[],"104.070528,30.625289",招商银行24小时自助银行(领事馆路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
一环路南三段47号附12号,武侯区,[],[],3,成都市,[],B001C0AECT,[],"104.055893,30.633453",招商银行24小时自助银行(小天支行),B001C0AECS,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
红照壁街27号百川大厦B座,锦江区,[],[],202,成都市,[],B001C0AECJ,[],"104.064680,30.652260",招商银行24小时自助银行(锦江支行),B0FFFZJGI5,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
顺城大街248号附1-5号,青羊区,[],[],3,成都市,[],B001C0AECG,[],"104.071597,30.663560",招商银行24小时自助银行(顺城大街支行),B001C0AECF,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
新希望路6号附2号时代阳光花园,武侯区,[],[],3,成都市,[],B001C7WQNX,[],"104.072334,30.615999",招商银行24小时自助银行(锦官城支行),B001C7WQNY,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
一环路北一段279号,金牛区,[],[],[],成都市,[],B0FFH9A3KY,[],"104.058228,30.685360",招商银行24小时自助银行(西体北路支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
天顺路102-118,武侯区,[],[],3,成都市,[],B001C8MR1H,[],"104.071236,30.591115",招商银行24小时自助银行(天顺路支行),B001C8MR1G,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
北东街15附近,青羊区,[],[],[],成都市,[],B001C7UB08,[],"104.077303,30.671780",招商银行24小时自助银行(北东街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
府城大道中段88号九方购物中心L1层,武侯区,[],[],201,成都市,[],B0FFI4H370,[],"104.064880,30.590785",招商银行24小时自助银行(府城大道支行),B001C8OMLC,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
肖家村二巷41附近,金牛区,[],[],[],成都市,[],B0FFFDZ5JL,[],"104.074837,30.688327",招商银行24小时自助银行(万达广场支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
人民南路4段1号时代数码大厦B座,武侯区,[],[],202,成都市,[],B001C7WG88,[],"104.067643,30.633226",招商银行24小时自助银行(一环路南二段),B001C7WSDK,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
置信路27云影苑12栋56号,武侯区,[],[],202,成都市,[],B001C7TIFP,[],"104.017978,30.647619",招商银行24小时自助银行(置信路),B001C8UHU3,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
总府路2号百盛购物中心(四川时代店)F1层,锦江区,[],[],201,成都市,[],B0FFF5W23O,[],"104.080092,30.656252",招商银行ATM(百盛购物中心),B001C7UN1N,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
平福路151号附1号,金牛区,[],[],[],成都市,[],B001C05A5G,[],"104.090758,30.682873",招商银行24小时自助银行(三友路)(装修中),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
火车南站东路34号,武侯区,[],[],3,成都市,[],B001C8MQPS,[],"104.078095,30.607977",招商银行24小时自助银行(火车南站东路支行)(暂停营业),B001C7Y9QV,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
金凤路8号附76-79号,青羊区,[],[],3,成都市,[],B001C7WQNW,[],"104.007662,30.677534",招商银行24小时自助银行(金沙支行)(暂停营业),B001C7WQNV,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
紫竹北街94号,武侯区,[],[],3,成都市,[],B001C7WHEC,[],"104.057285,30.616562",招商银行24小时自助银行(成都高新支行)(装修中),B001C7WHEB,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;招商银行ATM,160306,,
新都大道8号校研发大楼附楼1层,新都区,[],[],[],成都市,[],B001C8MEOV,[],"104.179599,30.820904",中国工商银行(西南石油大学支行),[],[],四川省,[],[],2.0,028-83045791,金融保险服务;银行;中国工商银行,160105,,
国宁西路98号,郫都区,[],[],[],成都市,[],B001C06O6K,[],"103.971394,30.759300",中国工商银行(成都犀浦支行),[],[],四川省,[],[],2.0,028-87851296,金融保险服务;银行;中国工商银行,160105,,
王贾路18号1栋103、104、105、106号,金牛区,[],[],[],成都市,[],B001C80IK1,[],"104.068811,30.718154",中国工商银行(成都王贾路支行),[],[],四川省,[],[],2.0,028-83556730;028-83556572,金融保险服务;银行;中国工商银行,160105,,
大北街4号附1,蒲江县,[],[],[],成都市,[],B001C8MU1C,[],"103.507286,30.196957",中国工商银行(蒲江支行),[],[],四川省,[],[],2.0,028-88522673;028-88522086;028-95588,金融保险服务;银行;中国工商银行,160105,,
新河路165号附2,青白江区,[],[],[],成都市,[],B001C8O5I3,[],"104.257901,30.888393",中国工商银行(新河路支行),[],[],四川省,[],[],2.0,028-83627695,金融保险服务;银行;中国工商银行,160105,,
马超西路128-132号,新都区,[],[],[],成都市,[],B001C8R6YI,[],"104.170589,30.811929",中国工商银行(马超西路支行),[],[],四川省,[],[],2.0,028-83968630;028-89397174,金融保险服务;银行;中国工商银行,160105,,
蜀源路11-17号,青羊区,[],[],[],成都市,[],B001C7VR9K,[],"104.004056,30.677434",中国工商银行(金阳路支行),[],[],四川省,[],[],2.0,028-81713150;028-81713273,金融保险服务;银行;中国工商银行,160105,,
正北上街38号,双流区,[],[],[],成都市,[],B001C7YLB2,[],"104.056335,30.506313",中国工商银行(华阳支行),[],[],四川省,[],[],2.0,028-85642710;028-85642354,金融保险服务;银行;中国工商银行,160105,,
兴乐北路151号,新都区,[],[],[],成都市,[],B0FFGFC7H7,[],"104.192117,30.810259",中国工商银行(城东支行),[],[],四川省,[],[],2.0,028-83972814,金融保险服务;银行;中国工商银行,160105,,
草市街64号,青羊区,[],[],[],成都市,[],B001C0AFUE,[],"104.075560,30.672150",中国工商银行(成都草市支行),[],[],四川省,[],[],2.0,028-86949130;028-86956055;95588,金融保险服务;银行;中国工商银行,160105,,
圣灯路155号,成华区,[],[],[],成都市,[],B001C8P62U,[],"104.124231,30.672132",中国工商银行(建设南路支行),[],[],四川省,[],[],2.0,028-62399137,金融保险服务;银行;中国工商银行,160105,,
蓉北商贸大道一段111号,金牛区,[],[],[],成都市,[],B001C80J6J,[],"104.063578,30.707944",中国工商银行(蓉北商贸大道支行),[],[],四川省,[],[],2.0,028-83131796;95588,金融保险服务;银行;中国工商银行,160105,,
一环路东五段103号中国工商银行大厦,锦江区,[],[],202,成都市,[],B001C7WQX0,[],"104.092873,30.645286",中国工商银行(芷泉支行营业室),B0FFGG7B1Y,[],四川省,[],[],2.0,95588;028-84441005;028-84442603,金融保险服务;银行;中国工商银行,160105,,
蜀汉路530号附1-7号,金牛区,[],[],[],成都市,[],B001C80J6K,[],"104.011403,30.694714",中国工商银行(蜀汉路支行),[],[],四川省,[],[],2.0,028-87522612;028-87542668,金融保险服务;银行;中国工商银行,160105,,
金府路799号金府国际1期2栋1单元5号,金牛区,[],[],202,成都市,[],B001C8NQFB,[],"104.043497,30.717541",中国工商银行(金府路支行),B0FFFPF3FV,[],四川省,[],[],2.0,028-87623086;028-87629786,金融保险服务;银行;中国工商银行,160105,,
何公路28附26号,郫都区,[],[],[],成都市,[],B001C801Y1,[],"103.878656,30.804126",中国工商银行(现代工业港支行),[],[],四川省,[],[],2.0,028-87921852;028-87921878;95588,金融保险服务;银行;中国工商银行,160105,,
芳草街28号3楼,武侯区,[],[],[],成都市,[],B0FFFABHF8,[],"104.051536,30.626742",中国工商银行(成都高新支行),[],[],四川省,[],[],2.0,028-85176086,金融保险服务;银行;中国工商银行,160105,,
犀浦街道兴业街南段168号,郫都区,[],[],[],成都市,[],B001C0AFV7,[],"103.971206,30.749342",中国工商银行(创业路支行),[],[],四川省,[],[],2.0,028-87848761;028-87848763;95588,金融保险服务;银行;中国工商银行,160105,,
望江路1号1幢附2号,武侯区,[],[],202,成都市,[],B001C7UQEV,[],"104.088749,30.639021",中国工商银行(培根路支行),B0FFFPBBWL,[],四川省,[],[],2.0,028-85292242;028-95588,金融保险服务;银行;中国工商银行,160105,,
滨江西路12号,锦江区,[],[],[],成都市,[],B001C7WQW2,[],"104.061862,30.647638",中国工商银行(滨江支行),[],[],四川省,[],[],2.0,028-86110182;028-86113536,金融保险服务;银行;中国工商银行,160105,,
大丰街道崇义社区文化街15-51号丰怡阳光A区1幢1层2号,新都区,[],[],[],成都市,[],B001C91Y83,[],"104.052503,30.763365",中国工商银行(成都大丰支行),[],[],四川省,[],[],2.0,028-83919506,金融保险服务;银行;中国工商银行,160105,,
槐树街51号附6-8号,青羊区,[],[],[],成都市,[],B001C7YQ9U,[],"104.052109,30.670051",中国工商银行(槐树街分理处),[],[],四川省,[],[],2.0,028-86980016;028-86980017,金融保险服务;银行;中国工商银行,160105,,
东升镇丛桂街71号,双流区,[],[],[],成都市,[],B001C7VR9W,[],"103.925345,30.573879",中国工商银行(双流支行),[],[],四川省,[],[],2.0,028-85822703;95588,金融保险服务;银行;中国工商银行,160105,,
鸥鹏大道9号附1号,龙泉驿区,[],[],[],成都市,[],B001C7VRAQ,[],"104.268950,30.559758",中国工商银行(龙泉广场支行),[],[],四川省,[],[],2.0,028-84851209,金融保险服务;银行;中国工商银行,160105,,
双建路83号,成华区,[],[],[],成都市,[],B001C8OL4L,[],"104.114657,30.680373",中国工商银行(成都双建路分理处),[],[],四川省,[],[],2.0,028-61301537;95588,金融保险服务;银行;中国工商银行,160105,,
雄州新城3号花园天津路口,简阳市,[],[],[],成都市,[],B0FFFRWJ49,[],"104.543008,30.408759",中国工商银行(天津路支行),[],[],四川省,[],[],2.0,028-27235353,金融保险服务;银行;中国工商银行,160105,,
群星路42-48号,金牛区,[],[],[],成都市,[],B001C8VK8U,[],"104.053913,30.703248",中国工商银行(成都群星路支行),[],[],四川省,[],[],2.0,028-87607902,金融保险服务;银行;中国工商银行,160105,,
青龙街25号,青羊区,[],[],[],成都市,[],B001C7WQVV,[],"104.064855,30.669834",中国工商银行(成都青龙支行),[],[],四川省,[],[],2.0,028-86639040;028-95588;028-86631347,金融保险服务;银行;中国工商银行,160105,,
驷马桥三路299号,成华区,[],[],[],成都市,[],B0GK4ZO9R6,[],"104.098869,30.691081",中国工商银行(高车支行),[],[],四川省,[],[],2.0,028-61283765;028-61284628,金融保险服务;银行;中国工商银行,160105,,
滨江路一段29号,金堂县,[],[],[],成都市,[],B001C0AFU8,[],"104.428770,30.849229",中国工商银行(滨江路支行),[],[],四川省,[],[],2.0,028-84932308;028-95588;028-84996628,金融保险服务;银行;中国工商银行,160105,,
二仙桥东3路1号成都理工大学-学术交流中心营业用房,成华区,[],[],[],成都市,[],B0FFIH7YEV,[],"104.138848,30.673549",中国工商银行(成都理工大学支行),[],[],四川省,[],[],2.0,028-84079415;95588,金融保险服务;银行;中国工商银行,160105,,
经天路4号14幢附58-59号,锦江区,[],[],[],成都市,[],B001C7UREL,[],"104.102595,30.602811",中国工商银行(经天路支行),[],[],四川省,[],[],2.0,028-85918055;028-85915133;95588,金融保险服务;银行;中国工商银行,160105,,
朝阳路254号,双流区,[],[],[],成都市,[],B001C0AFZH,[],"104.094577,30.559955",中国工商银行(中和支行),[],[],四川省,[],[],2.0,028-81503357;95588,金融保险服务;银行;中国工商银行,160105,,
东升镇三强东路一段9、11、13号,双流区,[],[],[],成都市,[],B001C7YOA8,[],"103.929003,30.568981",中国工商银行(三强东路支行),[],[],四川省,[],[],2.0,028-85810392,金融保险服务;银行;中国工商银行,160105,,
古柏路53号附3号,金牛区,[],[],[],成都市,[],B001C7UBEN,[],"104.054081,30.732721",中国工商银行(建机厂支行),[],[],四川省,[],[],2.0,028-83131659;028-83132025;95588,金融保险服务;银行;中国工商银行,160105,,
成龙大道二段888号总部经济港A区1幢1层,龙泉驿区,[],[],[],成都市,[],B001C8R8WI,[],"104.185636,30.566751",中国工商银行(成都总部经济港支行),[],[],四川省,[],[],2.0,028-65084336;028-65084338,金融保险服务;银行;中国工商银行,160105,,
龙泉东街68号,龙泉驿区,[],[],[],成都市,[],B001C7UWVN,[],"104.274030,30.557168",中国工商银行(龙泉支行营业室),[],[],四川省,[],[],2.0,028-84851367;028-84852345;95588,金融保险服务;银行;中国工商银行,160105,,
东华一路37号,成华区,[],[],[],成都市,[],B0FFGFV64M,[],"104.140157,30.681534",中国工商银行(机车厂分理处),[],[],四川省,[],[],2.0,028-84127679,金融保险服务;银行;中国工商银行,160105,,
盛兴路256号,金牛区,[],[],202,成都市,[],B001C93JL7,[],"104.013011,30.730933",中国工商银行(盛兴路支行),B001C93JL5,[],四川省,[],[],2.0,028-87509085;028-87507705,金融保险服务;银行;中国工商银行,160105,,
大学路2号附1号,武侯区,[],[],202,成都市,[],B0FFF644GL,[],"104.072775,30.642866",中国工商银行(大学路分理处),B0FFGBJ0EH,[],四川省,[],[],2.0,028-85449484;028-85435803;95588,金融保险服务;银行;中国工商银行,160105,,
淮口街道锦淮商业街1-103号3栋1层1号、19号,金堂县,[],[],[],成都市,[],B0FFF2FIXF,[],"104.565615,30.712148",中国工商银行(金堂淮洲支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;中国工商银行,160105,,
太升南路288号,青羊区,[],[],202,成都市,[],B001C8MIWC,[],"104.078781,30.667172",中国工商银行(太升南路分理处),B0FFGA4KLO,[],四川省,[],[],2.0,028-86629028;95588,金融保险服务;银行;中国工商银行,160105,,
滨河路三段7-9(华阳镇华兴大道府河音乐花园2号),双流区,[],[],[],成都市,[],B001C7UW2R,[],"104.056159,30.523714",中国工商银行(府河音乐花园支行),[],[],四川省,[],[],2.0,028-81505838;95588,金融保险服务;银行;中国工商银行,160105,,
昭觉寺南路276号,成华区,[],[],[],成都市,[],B0FFFVEQ5H,[],"104.104426,30.713866",中国工商银行(昭觉南路支行),[],[],四川省,[],[],2.0,028-83521057,金融保险服务;银行;中国工商银行,160105,,
安靖镇正义路998号,金牛区,[],[],[],成都市,[],B0FFGJ16T4,[],"104.037589,30.744436",中国工商银行(安靖分理处),[],[],四川省,[],[],2.0,028-87956696;028-64160495,金融保险服务;银行;中国工商银行,160105,,
东升镇白河路三段32号,双流区,[],[],[],成都市,[],B001C7UVL0,[],"103.911546,30.568018",中国工商银行(白河路支行),[],[],四川省,[],[],2.0,028-85803736;95588,金融保险服务;银行;中国工商银行,160105,,
双庆路8号万象城L1层198号,成华区,[],[],201,成都市,[],B0FFGR7H5F,[],"104.117012,30.649793",中国工商银行(成都万象城支行),B001C8O6UD,[],四川省,[],[],2.0,028-62399182;028-84450523,金融保险服务;银行;中国工商银行,160105,,
玉双路5-34号,成华区,[],[],[],成都市,[],B0FFFAAZ9F,[],"104.094552,30.655505",中国工商银行(玉双路支行),[],[],四川省,[],[],2.0,028-84325579,金融保险服务;银行;中国工商银行,160105,,
二环路北一段85号附20-26号,金牛区,[],[],[],成都市,[],B001C80FA2,[],"104.044764,30.694059",中国工商银行(二环路北一段支行),[],[],四川省,[],[],2.0,028-61669523,金融保险服务;银行;中国工商银行,160105,,
长顺下街1-9号,青羊区,[],[],[],成都市,[],B001C0AFYP,[],"104.056160,30.669630",中国工商银行(西马棚分理处),[],[],四川省,[],[],2.0,028-86693621;95588,金融保险服务;银行;中国工商银行,160105,,
锦尚西三路,武侯区,[],[],[],成都市,[],B0G271F552,[],"104.041709,30.579236",中国工商银行ATM,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
驷马桥三路299号,成华区,[],[],[],成都市,[],B0G23CD0R0,[],"104.098978,30.691022",中国工商银行24小时自助银行(成都高车支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
[],武侯区,[],[],[],成都市,[],B0G1371WTK,[],"104.038599,30.551467",中国工商银24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
望丛中路与望东路交叉路口往东南约150米,郫都区,[],[],[],成都市,[],B0G10ADRIE,[],"103.892178,30.797001",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
西河街道黄泥堰路577号馨竹苑小区临街商铺7栋附116号,龙泉驿区,[],[],[],成都市,[],B0FFMDSVUN,[],"104.250168,30.643291",中国工商银行24小时自助银行(西河支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
锦华路三段(生态公益幼儿园南侧约250米),锦江区,[],[],[],成都市,[],B0FFM349S6,[],"104.096443,30.583162",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
天府一街380号,武侯区,[],[],[],成都市,[],B0FFLIEDW6,[],"104.056296,30.560808",中国工商银行24小时自助银行(天府一街支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
朝阳大道130附4,蒲江县,[],[],[],成都市,[],B0FFLEJ6X1,[],"103.512173,30.191581",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
兴业北街24号,郫都区,[],[],[],成都市,[],B0FFL82WHD,[],"103.978288,30.754299",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
湖畔路西段718号西北方向190米,双流区,[],[],[],成都市,[],B0FFL3S0NG,[],"104.074462,30.395569",中国工商银行24小时自助银行(科学城支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
通汇街219号,锦江区,[],[],[],成都市,[],B0FFL3EF0V,[],"104.114643,30.638075",中国工商银行24小时自助银行(通汇街支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
文家一巷2南70米,新都区,[],[],[],成都市,[],B0FFL0Z13M,[],"104.170330,30.827101",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
通幽巷,新津区,[],[],[],成都市,[],B0FFL0WXJU,[],"103.815007,30.484367",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
东风西街87西北60米,新都区,[],[],[],成都市,[],B0FFKZWC64,[],"104.268558,30.725164",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
利民路529号附近,新都区,[],[],[],成都市,[],B0FFKZQ5PL,[],"104.082671,30.756950",中国工商银行24小时自助银行(利民路支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
[],武侯区,[],[],[],成都市,[],B0FFKZM0GU,[],"104.037712,30.599396",中国工商银行(成都高新南三环路五段自助银行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
团葛路东150米东升街道双巷村党支部附近,双流区,[],[],[],成都市,[],B0FFKYT2Q8,[],"103.893568,30.594767",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
凤凰大道620号,邛崃市,[],[],[],成都市,[],B0FFKXV9AD,[],"103.463303,30.400105",中国工商银行24小时自助银行(东星支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
协和路216号,彭州市,[],[],[],成都市,[],B0FFKXV4IT,[],"103.945202,30.932882",中国工商银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
